,Mw,Vs30,Rjb,Train_i,Train_ni,yij,muij,Y_,Mu_
19,0.2954545454545454,0.2779896013864819,0.227527335704799,9,1.0,3.735503196945834,3.7538393,3.735503196945834,3.753839254379273
20,0.3090909090909091,0.2523396880415944,0.2207212929011344,10,1.0,3.279226224886324,4.3594165,3.279226224886324,4.359416484832764
21,0.2681818181818182,0.4134880415944541,0.2444287560301574,11,1.0,2.39999804320986,3.0332866,2.39999804320986,3.033286571502685
22,0.3090909090909091,0.4134880415944541,0.2477332489726938,12,1.0,3.4060123379061085,2.9069185,3.4060123379061085,2.906918525695801
23,0.2818181818181818,0.4134880415944541,0.244322648458608,13,1.0,2.7301155982548395,3.1847339,2.7301155982548395,3.184733867645264
24,0.3090909090909091,0.2779896013864819,0.2283307216036725,14,1.0,4.09351239752337,4.0492864,4.09351239752337,4.049286365509033
25,0.2681818181818182,0.2974135181975736,0.2030316449014096,15,1.0,4.570437632989432,4.7908306,4.570437632989432,4.790830612182617
26,0.3090909090909091,0.2845753899480069,0.2282549304811373,16,1.0,4.752733258029222,4.368995,4.752733258029222,4.368995189666748
27,0.2818181818181818,0.2751826689774697,0.236091732551281,17,1.0,3.0659519508520447,2.92257,3.0659519508520447,2.922569990158081
28,0.3090909090909091,0.4134880415944541,0.249052014504807,18,1.0,2.560654082964383,2.8452516,2.560654082964383,2.8452515602111816
29,0.2681818181818182,0.3379549393414212,0.2109290798695815,19,1.0,4.448341096342153,4.6924405,4.448341096342153,4.692440509796143
30,0.3090909090909091,0.4134880415944541,0.2470208124208626,20,1.0,2.763125936897418,2.8811908,2.763125936897418,2.881190776824951
31,0.2818181818181818,0.2974135181975736,0.2803385898873539,21,3.0,3.132886669574051,2.862905,2.4877649546514893,2.521759271621704
32,0.2818181818181818,0.3214103986135183,0.3440031328169551,21,3.0,2.541958280451459,2.4810398,2.4877649546514893,2.521759271621704
33,0.2818181818181818,0.3125393414211439,0.3333923756620215,21,3.0,1.7884499139289578,2.221333,2.4877649546514893,2.521759271621704
34,0.2818181818181818,0.2487369150779896,0.2195995842876129,22,2.0,5.7232958040222135,4.705666,4.73633829566386,4.456385612487793
35,0.2818181818181818,0.2974135181975736,0.2232981910673326,22,2.0,3.749380787305507,4.2071056,4.73633829566386,4.456385612487793
36,0.2681818181818182,0.3082495667244368,0.2124449023202863,23,1.0,5.497998448333996,4.883681,5.497998448333996,4.883680820465088
37,0.2954545454545454,0.2974135181975736,0.2485063184225533,24,2.0,3.219010597117782,3.0956476,2.4030382254188125,2.589515209197998
38,0.2954545454545454,0.3125393414211439,0.3000442817465162,24,2.0,1.5870658537198434,2.0833828,2.4030382254188125,2.589515209197998
39,0.3090909090909091,0.2487369150779896,0.2118537315645114,25,1.0,4.8987072107507545,4.880844,4.8987072107507545,4.8808441162109375
40,0.2681818181818182,0.2564991334488735,0.2168862621008513,26,1.0,4.118998549447267,4.758475,4.118998549447267,4.758474826812744
41,0.2954545454545454,0.3609012131715772,0.2450654014594534,27,4.0,4.462301861035018,3.4448967,3.286492109646111,3.1681041717529297
42,0.2954545454545454,0.2496551126516464,0.273714445777774,27,4.0,2.9892092165752358,3.159808,3.286492109646111,3.1681041717529297
43,0.2954545454545454,0.233461698440208,0.2651500489312919,27,4.0,2.766169600305492,3.0941818,3.286492109646111,3.1681041717529297
44,0.2954545454545454,0.2828603119584056,0.2679088457915746,27,4.0,2.9282877606686992,2.9735296,3.286492109646111,3.1681041717529297
45,0.2954545454545454,0.2487369150779896,0.2220855331067688,28,2.0,5.7363589847985725,4.329148,4.667275595182372,3.965795516967773
46,0.2954545454545454,0.2974135181975736,0.2318625879138147,28,2.0,3.5981922055661717,3.602443,4.667275595182372,3.965795516967773
47,0.2818181818181818,0.2523396880415944,0.220888033370712,29,1.0,5.259220688893716,4.9555817,5.259220688893716,4.955581665039063
48,0.3090909090909091,0.2962564991334489,0.4004220444321874,30,2.0,2.5297429010425323,2.561847,2.7413589943750534,2.6292319297790527
49,0.3090909090909091,0.2974135181975736,0.3678621781910485,30,2.0,2.952975087707574,2.696617,2.7413589943750534,2.6292319297790527
50,0.3090909090909091,0.2751826689774697,0.2417457502924099,31,1.0,3.575612992561441,3.0389855,3.575612992561441,3.03898549079895
51,0.2954545454545454,0.3379549393414212,0.2248898046405726,32,1.0,4.512006399129945,4.4662666,4.512006399129945,4.466266632080078
52,0.3090909090909091,0.2564991334488735,0.2482031539324123,33,1.0,4.619639550899604,4.177083,4.619639550899604,4.177083015441895
53,0.2681818181818182,0.2329289428076257,0.2047899989442271,34,1.0,4.634957131167876,5.0334606,4.634957131167876,5.03346061706543
54,0.2681818181818182,0.2779896013864819,0.2245563237014176,35,1.0,4.0219558536042905,4.0454473,4.0219558536042905,4.04544734954834
55,0.3090909090909091,0.3138089081455806,0.286401879690173,36,1.0,2.633708312133146,2.5028238,2.633708312133146,2.502823829650879
56,0.3090909090909091,0.321317157712305,0.2988922566839805,37,1.0,2.3049518334296977,2.5142603,2.3049518334296977,2.5142602920532227
57,0.2681818181818182,0.2564991334488735,0.2163557242431047,38,1.0,5.545756303996509,5.1033688,5.545756303996509,5.103368759155273
58,0.2954545454545454,0.2481802426343154,0.2540542285921328,39,1.0,2.564650026604723,2.947267,2.564650026604723,2.9472670555114746
59,0.3090909090909091,0.2751826689774697,0.219933065226768,40,1.0,3.337948577924455,4.226926,3.337948577924455,4.226925849914551
60,0.2681818181818182,0.2779896013864819,0.2315291069746596,41,1.0,3.4622364510589763,3.7094166,3.4622364510589763,3.709416627883911
61,0.2818181818181818,0.4134880415944541,0.2382442004312818,42,1.0,2.749462685734627,2.848885,2.749462685734627,2.848885059356689
62,0.2545454545454546,0.2974135181975736,0.2409272061690293,43,1.0,2.966467455417986,3.395232,2.966467455417986,3.3952319622039795
63,0.2954545454545454,0.3379549393414212,0.2651500489312919,44,1.0,2.238362755626499,2.822727,2.238362755626499,2.822726964950561
64,0.2954545454545454,0.2962564991334489,0.2316200563217019,45,1.0,3.1852304809985577,3.969403,3.1852304809985577,3.969403028488159
65,0.2681818181818182,0.2800693240901213,0.2193418944709931,46,1.0,3.606788600890782,4.3720856,3.606788600890782,4.372085571289063
66,0.2818181818181818,0.4134880415944541,0.2445348636017067,47,1.0,2.6387564351738586,3.0079336,2.6387564351738586,3.007933616638184
67,0.2818181818181818,0.2481802426343154,0.3219782326082144,48,1.0,2.245118759672266,2.3299003,2.245118759672266,2.3299002647399902
68,0.2818181818181818,0.2779896013864819,0.2096861054600036,49,1.0,5.372150898327126,4.862699,5.372150898327126,4.862699031829834
69,0.2681818181818182,0.2564991334488735,0.2704857439577727,50,1.0,2.7901249537862456,3.1503794,2.7901249537862456,3.1503794193267822
70,0.2954545454545454,0.3608894280762565,0.2394113837183245,51,1.0,3.327922061258753,2.8224876,3.327922061258753,2.822487592697144
71,0.3636363636363637,0.2523396880415944,0.2241167351907132,52,1.0,4.01506621988205,4.587008,4.01506621988205,4.587007999420166
72,0.3363636363636365,0.2564991334488735,0.2840826713405947,53,3.0,4.580120653273796,3.4817052,4.365093097433178,3.9300403594970703
73,0.3363636363636365,0.2974135181975736,0.2750483695343941,53,3.0,3.2577418131479154,3.283233,4.365093097433178,3.9300403594970703
74,0.3363636363636365,0.2523396880415944,0.2249504375386008,53,3.0,5.257416825877822,5.025183,4.365093097433178,3.9300403594970703
75,0.35,0.2751826689774697,0.2487033753411449,54,1.0,3.2996713535700137,3.2929227,3.2996713535700137,3.2929227352142334
76,0.3772727272727273,0.2157008665511265,0.3743195818310509,55,5.0,2.958185897594793,3.0191553,2.7912455562748084,2.763757944107056
77,0.3772727272727273,0.2409237435008666,0.387961983887394,55,5.0,2.431227190785793,2.5706067,2.7912455562748084,2.763757944107056
78,0.3772727272727273,0.2786027729636049,0.3455189552676598,55,5.0,2.564908053545052,2.788277,2.7912455562748084,2.763757944107056
79,0.3772727272727273,0.2815095320623917,0.3637088246761173,55,5.0,2.6872695119752272,2.763206,2.7912455562748084,2.763757944107056
80,0.3772727272727273,0.2590103986135182,0.3728037593803461,55,5.0,3.3146371274731763,2.6775446,2.7912455562748084,2.763757944107056
81,0.35,0.2564991334488735,0.2501737231183286,56,2.0,5.332426774154116,4.1464887,5.040328409662269,4.700723171234131
82,0.35,0.2523396880415944,0.2113989848293,56,2.0,4.748230045170423,5.2549577,5.040328409662269,4.700723171234131
83,0.3772727272727273,0.3609012131715772,0.330360730760612,57,1.0,2.604091571420412,2.244844,2.604091571420412,2.2448439598083496
84,0.3636363636363637,0.3082495667244368,0.2615727079476286,58,1.0,4.526165062269944,3.462274,4.526165062269944,3.462274074554444
85,0.35,0.2516464471403813,0.2198117994307116,59,2.0,5.607290164270835,5.478732,5.369399033866049,5.309560775756836
86,0.35,0.2523396880415944,0.2221006913312758,59,2.0,5.131507903461264,5.140389,5.369399033866049,5.309560775756836
87,0.35,0.2845753899480069,0.2197056918591622,60,1.0,4.843769210318427,5.0084195,4.843769210318427,5.008419513702393
88,0.3227272727272727,0.2351233968804159,0.2307257210757861,61,1.0,3.408502479249516,3.8991742,3.408502479249516,3.899174213409424
89,0.3772727272727273,0.2751826689774697,0.2323173346490261,62,1.0,4.933708024095631,4.6531034,4.933708024095631,4.653103351593018
90,0.3227272727272727,0.2974135181975736,0.2452927748270591,63,1.0,2.9056363273316146,3.4862423,2.9056363273316146,3.4862422943115234
91,0.35,0.3378353552859619,0.2251323362326854,64,1.0,4.573345989639554,4.549465,4.573345989639554,4.549465179443359
92,0.35,0.2962564991334489,0.4052575180499357,65,2.0,2.3893404141851846,2.5641615,2.58266933602617,2.736288547515869
93,0.35,0.2211438474870017,0.2608905878448114,65,2.0,2.775998257867156,2.9084156,2.58266933602617,2.736288547515869
94,0.3363636363636365,0.2523396880415944,0.2220400584332476,66,1.0,4.80677408866433,4.918805,4.80677408866433,4.918805122375488
95,0.3363636363636365,0.3663084922010399,0.2421853388031143,67,1.0,3.199945779178805,3.531071,3.199945779178805,3.5310709476470947
96,0.3227272727272727,0.2564991334488735,0.2676056813014337,68,1.0,3.4688277438848485,3.743638,3.4688277438848485,3.743638038635254
97,0.3636363636363637,0.321317157712305,0.2602994170890366,69,1.0,2.402349871889809,3.2421463,2.402349871889809,3.2421462535858154
98,0.3227272727272727,0.280459965337955,0.2576164113512891,70,1.0,5.3173912321991885,4.0870986,5.3173912321991885,4.087098598480225
99,0.3636363636363637,0.2751826689774697,0.2457626797867776,71,1.0,3.2067226602363164,3.2794557,3.2067226602363164,3.2794556617736816
100,0.3636363636363637,0.2779896013864819,0.247475559156074,72,1.0,2.960265540457286,3.3829045,2.960265540457286,3.382904529571533
101,0.3636363636363637,0.2974135181975736,0.2074730046819746,73,1.0,6.179834140042538,5.881488,6.179834140042538,5.881487846374512
102,0.35,0.4134880415944541,0.2533114755912874,74,1.0,2.6312809335954785,2.7977624,2.6312809335954785,2.797762393951416
103,0.3227272727272727,0.2974135181975736,0.2292856897476165,75,2.0,3.957468206899084,4.1657577,4.643839950497638,4.579061031341553
104,0.3227272727272727,0.2487369150779896,0.2176593315507108,75,2.0,5.330211694096191,4.9923644,4.643839950497638,4.579061031341553
105,0.3363636363636365,0.2962564991334489,0.2328478725067728,76,1.0,5.0179331573756825,4.760205,5.0179331573756825,4.760204792022705
106,0.35,0.2351233968804159,0.2375317638794506,77,1.0,3.038595148563009,3.4047403,3.038595148563009,3.404740333557129
107,0.3227272727272727,0.2718592720970537,0.3045917490986305,78,1.0,3.0983602013470666,3.0949793,3.0983602013470666,3.094979286193848
108,0.3363636363636365,0.2974135181975736,0.281323874480312,79,1.0,2.741911592624952,2.9987843,2.741911592624952,2.998784303665161
109,0.3363636363636365,0.2751826689774697,0.2261934119481788,80,1.0,3.504099297040755,4.3370857,3.504099297040755,4.337085723876953
110,0.3772727272727273,0.2211438474870017,0.4076676757465562,81,2.0,2.037278090612636,2.3186538,2.645914064427894,2.545961380004883
111,0.3772727272727273,0.24817712305026,0.3045917490986305,81,2.0,3.2545500382431523,2.7732687,2.645914064427894,2.545961380004883
112,0.3636363636363637,0.2974135181975736,0.2387595800645215,82,1.0,3.9998340500536185,3.768639,3.9998340500536185,3.768639087677002
113,0.3772727272727273,0.3082495667244368,0.303788363199757,83,1.0,3.1229165437634423,2.9167123,3.1229165437634423,2.9167122840881348
114,0.3636363636363637,0.2481802426343154,0.2845374180758062,84,1.0,2.129027640716961,2.5507483,2.129027640716961,2.550748348236084
115,0.3636363636363637,0.2564991334488735,0.2294979048907152,85,1.0,4.27428286429954,4.985296,4.27428286429954,4.98529577255249
116,0.3227272727272727,0.2962564991334489,0.2257235069884603,86,1.0,4.696458849225385,4.6157193,4.696458849225385,4.615719318389893
117,0.3636363636363637,0.2623570190641248,0.2279820824400104,87,1.0,3.9998142391479368,4.495588,3.9998142391479368,4.4955878257751465
118,0.3227272727272727,0.2751826689774697,0.2513863810788924,88,1.0,3.1914412618102905,3.169183,3.1914412618102905,3.1691830158233643
119,0.3227272727272727,0.2974135181975736,0.2439588510704389,89,1.0,3.618586183584736,3.4282541,3.618586183584736,3.4282541275024414
120,0.3363636363636365,0.2751826689774697,0.2409575226180434,90,1.0,3.1216731308349237,3.0518005,3.1216731308349237,3.051800489425659
121,0.3363636363636365,0.2272443674176776,0.2678785293425605,91,3.0,4.686451894051945,3.802719,4.250005928172458,3.898340940475464
122,0.3363636363636365,0.3173396880415945,0.2586623288422754,91,3.0,4.6942502583392365,3.946152,4.250005928172458,3.898340940475464
123,0.3363636363636365,0.3173396880415945,0.2585562212707261,91,3.0,3.3693156321261912,3.946152,4.250005928172458,3.898340940475464
124,0.3363636363636365,0.2800693240901213,0.2628611570307276,92,1.0,2.9437311458237327,2.7910821,2.9437311458237327,2.7910821437835693
125,0.35,0.2386488734835355,0.3954501467938757,93,2.0,2.275073871728136,2.461081,3.3269580726086097,3.5182559490203857
126,0.35,0.3138089081455806,0.2318474296893076,93,2.0,4.378842273489084,4.575431,3.3269580726086097,3.5182559490203857
127,0.3363636363636365,0.2974135181975736,0.2247382223955022,94,1.0,6.3066720407131855,4.915032,6.3066720407131855,4.915031909942627
128,0.3363636363636365,0.2211438474870017,0.2217823686166278,95,2.0,3.7780630197632807,4.467691,2.9288238474601664,3.190803050994873
129,0.3363636363636365,0.3840554592720971,0.4003614115341592,95,2.0,2.079584675157052,1.913915,2.9288238474601664,3.190803050994873
130,0.3636363636363637,0.2565372616984402,0.2137030349543713,96,1.0,5.495062271880316,5.7191052,5.495062271880316,5.719105243682861
131,0.3363636363636365,0.2564991334488735,0.2212973054324023,97,1.0,4.723517459411372,5.32731,4.723517459411372,5.327310085296631
132,0.3636363636363637,0.2779896013864819,0.2231920834957833,98,2.0,4.28010275188164,4.5215354,3.7446149385229215,4.078388214111328
133,0.3636363636363637,0.2351233968804159,0.2547211904704429,98,2.0,3.209127125164205,3.6352406,3.7446149385229215,4.078388214111328
134,0.3363636363636365,0.2623570190641248,0.2417154338433958,99,1.0,2.905371778802125,3.3966246,2.905371778802125,3.396624565124512
135,0.3636363636363637,0.3226343154246101,0.2160525597529637,100,1.0,5.421861892373537,5.4305353,5.421861892373537,5.430535316467285
136,0.35,0.4134880415944541,0.2485063184225533,101,1.0,3.700698782307717,3.2949607,3.700698782307717,3.2949607372283936
137,0.3636363636363637,0.2564991334488735,0.2106107571549335,102,2.0,6.354316279339824,5.744109,4.751699568870125,4.552120208740234
138,0.3636363636363637,0.2523396880415944,0.2591170755774868,102,2.0,3.1490828584004262,3.3601308,4.751699568870125,4.552120208740234
139,0.3772727272727273,0.2974135181975736,0.2227373367605718,103,3.0,6.645564877331309,5.5533404,3.9226468150584375,3.4777672290802
140,0.3772727272727273,0.2564991334488735,0.3682562920282317,103,3.0,2.4833326792593056,2.7558486,3.9226468150584375,3.4777672290802
141,0.3772727272727273,0.3608894280762565,0.3652246471268221,103,3.0,2.639042888584698,2.1241133,3.9226468150584375,3.4777672290802
142,0.3363636363636365,0.2564991334488735,0.3183705751755371,104,1.0,3.4323592337406,3.1288476,3.4323592337406,3.128847599029541
143,0.35,0.3840554592720971,0.359161357324003,105,2.0,2.0587795083878357,2.1670876,2.2577038290360654,2.369468212127685
144,0.35,0.233461698440208,0.3242974409577928,105,2.0,2.4566281496842954,2.5718489,2.2577038290360654,2.369468212127685
145,0.3636363636363637,0.2211438474870017,0.3348778816637122,106,1.0,2.1999753418529844,2.6297941,2.1999753418529844,2.629794120788574
146,0.3363636363636365,0.2523396880415944,0.2179018631428236,107,2.0,5.784756900485976,5.36109,5.1195871160132445,4.492640972137451
147,0.3363636363636365,0.2564991334488735,0.2681665356081944,107,2.0,4.454417331540514,3.624192,5.1195871160132445,4.492640972137451
148,0.35,0.280459965337955,0.2286035696447994,108,1.0,4.032525213850191,4.0048265,4.032525213850191,4.004826545715332
149,0.35,0.263517157712305,0.2307408793002931,109,1.0,4.250847578958376,4.3959265,4.250847578958376,4.395926475524902
150,0.3636363636363637,0.3608894280762565,0.2742753000845347,110,1.0,2.934421650696105,2.9267542,2.934421650696105,2.926754236221313
151,0.35,0.2779896013864819,0.2577831518208666,111,2.0,3.5705938132619983,3.0680988,4.413903304603061,3.5913753509521484
152,0.35,0.2351233968804159,0.2318171132402935,111,2.0,5.257212795944125,4.1146517,4.413903304603061,3.5913753509521484
153,0.3227272727272727,0.2962564991334489,0.2426552437628328,112,1.0,3.419144917079925,3.4467611,3.419144917079925,3.446761131286621
154,0.3636363636363637,0.3379549393414212,0.2273909116842355,113,1.0,3.9934833600236073,4.2902374,3.9934833600236073,4.2902374267578125
155,0.3363636363636365,0.2751826689774697,0.2575406202287538,114,1.0,3.822960248481345,3.248637,3.822960248481345,3.2486369609832764
156,0.35,0.2351233968804159,0.2201301221453596,115,1.0,4.881302370664495,4.7325263,4.881302370664495,4.732526302337647
157,0.3636363636363637,0.4134880415944541,0.3018632686873619,116,1.0,2.311876950506689,2.2671888,2.311876950506689,2.267188787460327
158,0.3227272727272727,0.2751826689774697,0.229755594707335,117,1.0,3.191665973287764,3.8323343,3.191665973287764,3.832334280014038
159,0.3363636363636365,0.2828603119584056,0.2119446809115537,118,5.0,5.156255386484774,5.005979,4.449887912261653,4.506453990936279
160,0.3363636363636365,0.2753253726169844,0.2224948051684591,118,5.0,4.384938982361457,4.5585675,4.449887912261653,4.506453990936279
161,0.3363636363636365,0.2409358752166378,0.2403511936377615,118,5.0,2.665917584100697,3.2148643,4.449887912261653,4.506453990936279
162,0.3363636363636365,0.233461698440208,0.2083218652543693,118,5.0,5.942980163275203,5.2483783,4.449887912261653,4.506453990936279
163,0.3363636363636365,0.3520018370883883,0.2174774328566262,118,5.0,4.099347445086134,4.5044804,4.449887912261653,4.506453990936279
164,0.3363636363636365,0.2845753899480069,0.3250553521831452,119,1.0,4.115567303388397,2.5366228,4.115567303388397,2.5366227626800537
165,0.3363636363636365,0.3378353552859619,0.2222522735763463,120,1.0,4.646074360519943,4.586863,4.646074360519943,4.586863040924072
166,0.3772727272727273,0.317053726169844,0.2627398912346713,121,1.0,3.7612810213732657,3.285901,3.7612810213732657,3.2859010696411133
167,0.3363636363636365,0.2488734835355286,0.2924651694929922,122,2.0,2.3308857226405904,2.8106573,2.386790997084012,2.7742762565612797
168,0.3363636363636365,0.2974135181975736,0.293980991943697,122,2.0,2.442696271527434,2.737895,2.386790997084012,2.7742762565612797
169,0.3227272727272727,0.3663084922010399,0.276276185719465,123,2.0,3.203093260361292,2.8258054,3.235911101816232,3.346104383468628
170,0.3227272727272727,0.3225046793760832,0.2343940114064917,123,2.0,3.2687289432711717,3.8664033,3.235911101816232,3.346104383468628
171,0.3636363636363637,0.3621837088388215,0.3849303389859844,124,2.0,2.8284990416370146,2.5240326,2.666307482725104,2.516720056533813
172,0.3636363636363637,0.274357712305026,0.3167183287042688,124,2.0,2.504115923813193,2.5094075,2.666307482725104,2.516720056533813
173,0.3772727272727273,0.2974135181975736,0.3409714879155455,125,3.0,2.725170165647454,2.7261353,2.946968210800516,2.985809087753296
174,0.3772727272727273,0.3609012131715772,0.2515379633239629,125,3.0,3.299613866178456,3.5779502,2.946968210800516,2.985809087753296
175,0.3772727272727273,0.3138089081455806,0.3030759266479257,125,3.0,2.816120600575639,2.6533413,2.946968210800516,2.985809087753296
176,0.3772727272727273,0.2211438474870017,0.2649529920127003,126,1.0,2.96427782087636,3.0934188,2.96427782087636,3.093418836593628
177,0.3636363636363637,0.3379549393414212,0.2241470516397273,127,1.0,3.635008690421337,4.4081264,3.635008690421337,4.408126354217529
178,0.3636363636363637,0.4134880415944541,0.2497189763831171,128,1.0,3.690822595621328,3.300426,3.690822595621328,3.3004260063171387
179,0.3636363636363637,0.2974135181975736,0.2150824333845126,129,1.0,5.488611639677951,5.5230856,5.488611639677951,5.523085594177246
180,0.3636363636363637,0.2351233968804159,0.2224948051684591,130,2.0,4.748200363532965,4.5929017,3.778213190459349,3.817608594894409
181,0.3636363636363637,0.2588564298093588,0.259496031190163,130,2.0,2.808226017385733,3.0423155,3.778213190459349,3.817608594894409
182,0.3636363636363637,0.2751826689774697,0.2489610651577647,131,1.0,2.6600226996210226,3.2429752,2.6600226996210226,3.242975234985352
183,0.3227272727272727,0.2487369150779896,0.2188719895112746,132,1.0,5.137398132909003,4.974979,5.137398132909003,4.974978923797607
184,0.3636363636363637,0.288734835355286,0.2894335245915826,133,2.0,2.3684206265188896,3.0561926,2.9744795528685,3.016675472259521
185,0.3636363636363637,0.2725552859618718,0.3333923756620215,133,2.0,3.5805384792181103,2.9771585,2.9744795528685,3.016675472259521
186,0.35,0.2779896013864819,0.2175380657546544,134,1.0,5.052596730936855,4.702191,5.052596730936855,4.70219087600708
187,0.3363636363636365,0.2974135181975736,0.2560854306760772,135,2.0,3.08583247085588,3.4861722,3.0030732308023373,3.0567169189453125
188,0.3363636363636365,0.2641192374350087,0.3121708613521545,135,2.0,2.9203139907487947,2.6272616,3.0030732308023373,3.0567169189453125
189,0.3363636363636365,0.2751826689774697,0.2350761315093088,136,1.0,3.0789556678727874,3.578384,3.0789556678727874,3.5783839225769043
190,0.3636363636363637,0.263517157712305,0.3411685448341371,137,1.0,3.4475608596885605,2.801923,3.4475608596885605,2.8019230365753174
191,0.3772727272727273,0.2211438474870017,0.261405967478051,138,1.0,2.5405058651974843,2.8559542,2.5405058651974843,2.855954170227051
192,0.35,0.2962564991334489,0.324676396570469,139,1.0,2.03336485149819,2.3995347,2.03336485149819,2.3995347023010254
193,0.3227272727272727,0.321317157712305,0.2823546337467912,140,1.0,2.800011736438309,2.9811547,2.800011736438309,2.981154680252075
194,0.35,0.2800693240901213,0.2478696729932573,141,1.0,2.599789211077688,3.2458389,2.599789211077688,3.2458388805389404
195,0.3363636363636365,0.3082495667244368,0.2109745545431026,142,1.0,4.884446828459144,5.3477182,4.884446828459144,5.347718238830566
196,0.3227272727272727,0.2564991334488735,0.2502798306898779,143,2.0,5.370004424755346,4.397512,5.00245017887949,4.920310974121094
197,0.3227272727272727,0.2564991334488735,0.2197511665326834,143,2.0,4.6348959330036354,5.4431095,5.00245017887949,4.920310974121094
198,0.3363636363636365,0.24817712305026,0.2894335245915826,144,1.0,2.6795579305885977,2.70577,2.6795579305885977,2.7057700157165527
199,0.3227272727272727,0.2564991334488735,0.2479909387893136,145,1.0,5.3656257386074175,4.506098,5.3656257386074175,4.506097793579102
200,0.35,0.2386488734835355,0.4288285571583952,146,1.0,2.866444635216968,2.2897208,2.866444635216968,2.2897207736968994
201,0.35,0.2974135181975736,0.2800960582952411,147,1.0,2.4296935960126067,2.9147582,2.4296935960126067,2.9147582054138184
202,0.3772727272727273,0.2974135181975736,0.2804901721324244,148,1.0,3.9017850556105937,3.2523196,3.9017850556105937,3.252319574356079
203,0.3363636363636365,0.4134880415944541,0.2076700616005662,149,1.0,5.400677735607412,4.9056015,5.400677735607412,4.905601501464844
204,0.3227272727272727,0.2906578856152513,0.2658473272586161,150,1.0,3.170978480986078,3.056357,3.170978480986078,3.056356906890869
205,0.3772727272727273,0.321317157712305,0.3186131067676498,151,2.0,2.292618854066476,2.4820948,3.773535006979052,3.763314247131348
206,0.3772727272727273,0.2957712305025997,0.2295130631152222,151,2.0,5.254451159891628,5.0445337,3.773535006979052,3.763314247131348
207,0.3636363636363637,0.2906578856152513,0.2214488876774727,152,2.0,4.329156762934707,4.5608544,4.317296190577634,4.090915203094482
208,0.3636363636363637,0.2835008665511265,0.2770947298428456,152,2.0,4.305435618220563,3.620976,4.317296190577634,4.090915203094482
209,0.3636363636363637,0.4134880415944541,0.2404269847602967,153,1.0,3.4727395136112693,3.6042113,3.4727395136112693,3.6042113304138175
210,0.3363636363636365,0.2974135181975736,0.2261176208256435,154,1.0,5.365805977121142,4.8805556,5.365805977121142,4.880555629730225
211,0.3772727272727273,0.4134880415944541,0.2548727727155134,155,1.0,3.632872210546085,3.3492718,3.632872210546085,3.349271774291992
212,0.3636363636363637,0.2318890814558059,0.2488701158107224,156,2.0,3.549721369773773,3.4394946,3.09122471337602,3.4732165336608887
213,0.3636363636363637,0.3662980935875217,0.2757911225352395,156,2.0,2.632728056978268,3.5069387,3.09122471337602,3.4732165336608887
